mysql> select * from bat.areainfo;
ERROR 1142 (42000): SELECT command denied to user 'twomi'@'wwwhotel-i' for table 'areainfo'
mysql> select * from bat.areadata;
+--------+------+------+---------------------------------------------------------------------+-----------------------------------------------+----------+--------+------+------------------------------------------------------+--------------+---------+--------------+--------------+-----------+
| aindex | xpos | ypos | conffile                                                            | areaname                                      | areatype | hidden | open | areapath                                             | creator      | mapchar | maintainer   | orig_mapchar | continent |
|     98 |  179 |  167 | /obj/race/shrine/drowcastle                                         | The Dark Shrine of the Drow race              | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     99 |  322 |  189 | /obj/race/shrine/duckcastle                                         | The Most Holy Shrine of the Duck race         | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     97 |  300 |  300 | /obj/race/shrine/draconiancastle                                    | The Shrine of the Draconian race              | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     96 |  306 |   35 | /obj/race/shrine/demoncastle                                        | The Most Evil Shrine of the Demon race        | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     95 |  464 |  419 | /obj/race/shrine/cyclopscastle                                      | The Shrine of the Cyclops race                | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     94 |   88 |   92 | /obj/race/shrine/cromagnoncastle                                    | The Holy Shrine of the Cromagnon race         | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     93 |  254 |  273 | /obj/race/shrine/catfolkcastle                                      | The Most Holy Shrine of the Catfolk race      | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|     92 |  286 |   27 | /obj/race/shrine/browniecastle                                      | Inside a hollow oak                           | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|    130 |  124 |  164 | /obj/race/shrine/vampirecastle                                      | The Legendary Crypt of the Prince of Darkness | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|    131 |    8 |  176 | /obj/race/shrine/wolfmancastle                                      | The Shrine of the Wolfman race                | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|    132 |  200 |  401 | /obj/race/shrine/zombiecastle                                       | The Shrine of the Zombie race                 | shrine   |      0 |    1 | /obj/race/shrine                                     | gore         | %       | gore         | %            | default   | 
|    133 |  320 |  100 | players/panner/lan/entrance                                         | the lands of apollo                           | area     |      1 |    1 | players/nym/lance/bu                                 | apollo       | ~       | panner       | ~            | default   | 
|    134 |  454 |  100 | /players/malitrius/coast/config/wyrms_silver.c                      | wyrms, savage coast subarea                   | area     |      1 |    1 | /players/malitrius/coast/config/                     | malitrius    | h       | malitrius    | h            | default   | 
|    419 |  131 |   76 | players/dragoness/Config/drago_castle3.c                            | moongate                                      | area     |      1 |    1 | players/dragoness/dwf/                               | dragoness    | p       | dragoness    | p            | default   | 
|    136 |  467 |  100 | players/malitrius/coast/config/donaru.c                             | donaru                                        | area     |      0 |    1 | players/malitrius/coast/config/                      | malitrius    | ?       | malitrius    | ?            | default   | 
|    137 |   62 |  100 | /players/seance/links/linkkev.c                                     | platform                                      | area     |      0 |    1 | /players/seance/                                     | seance       | ?       | entropy      | ?            | default   | 
|    138 |   94 |  100 | /players/cyberman/areas/tiburcio/tiburcio_castle.c                  | tiburico                                      | area     |      0 |    1 | /players/cyberman/areas/tiburcio/                    | cyberman     | ?       | cyberman     | ?            | default   | 
|    418 |  219 |   75 | nguild/society/rooms/wihne+                                         | wihne+ ss                                     | guild    |      1 |    1 | nguild/society/rooms/                                | none         | F       | none         | F            | default   | 
|    140 |   53 |  101 | /players/seance/links/linkestair.c                                  | guards gap                                    | area     |      0 |    1 | /players/seance/                                     | seance       | ?       | seance       | h            | default   | 
|    141 |  106 |  102 | /lib/OCP/ocp_w_moat.c                                               | ocp west                                      | area     |      1 |    1 | /lib/OCP                                             | unknown      | -       | unknown      | -            | default   | 
|    142 |  112 |  102 | lib/OCP/ocp_e_moat.c                                                | ocp east                                      | area     |      1 |    1 | lib/OCP/                                             | unknown      | -       | unknown      | -            | default   | 
|    143 |  356 |  102 | /players/dragoness/Spider/rm/spider_mountain.c                      | spider mountain                               | area     |      1 |    1 | /players/dragoness/Spider/rm/                        | dragoness    | v       | dragoness    | v            | default   | 
|    144 |   61 |  102 | /players/seance/links/linkmith.c                                    | mithil                                        | area     |      0 |    1 | /players/seance/                                     | seance       | ?       | seance       | ?            | default   | 
|    146 |   69 |  103 | /players/seance/links/linkfoul                                      | fouls creche                                  | area     |      0 |    1 | /players/seance/creche                               | seance       | ?       | seance       | ?            | default   | 
|    147 |   83 |  104 | players/souc/config/pond                                            | pond                                          | area     |      0 |    1 | players/souc/areas/pond/                             | souc         | ?       | souc         | ?            | default   | 
|    148 |  127 |  108 | /players/kissarobotti/forest/forest.c                               | old forest                                    | area     |      0 |    1 | /players/kissarobotti/forest/                        | kissarobotti | ?       | kissarobotti | ?            | default   | 
|    149 |  168 |  108 | /players/fizzl/areas/abandoned_valley/outworld_config               | abandoned valley                              | area     |      0 |    1 | /players/fizzl/areas/abandoned_valley/               | fizzl        | ?       | fizzl        | ?            | default   | 
|    150 |  457 |  108 | /players/malitrius/coast/config/wyrms_redhawk.c                     | redhawk, savage coast subarea                 | area     |      1 |    1 | /players/malitrius/coast/subareas                    | malitrius    | h       | malitrius    | h            | default   | 
|    151 |  450 |  117 | players/malitrius/coast/config/wyrms_goathead.c                     | goathead, savage coast subarea                | area     |      1 |    1 | players/malitrius/coast                              | malitrius    | h       | malitrius    | h            | default   | 
|    152 |  236 |  119 | players/dinin/castle.c                                              | mirkhold                                      | area     |      0 |    1 | players/dinin                                        | dinin        | ?       | dinin        | ?            | default   | 
|    417 |  465 |   74 | players/malitrius/coast/config/norsevillage.c                       | norse village                                 | area     |      1 |    1 | players/malitrius/coast/subareas/norsevillage        | malitrius    | p       | malitrius    | p            | default   | 
|    154 |   98 |  121 | /players/superelak/areas/colosseum/config.c                         | colosseum                                     | area     |      0 |    1 | /players/superelak/areas/colosseum/                  | superelak    | ?       | superelak    | ?            | default   | 
|    155 |  473 |  112 | /players/malitrius/coast/config/church.c                            | dark church, savage coast subarea             | area     |      1 |    1 | /players/malitrius/coast/subareas/church             | malitrius    | p       | malitrius    | p            | default   | 
|    156 |  457 |  113 | /players/malitrius/coast/config/judge.c                             | ruins of untar trinit, savage coast subarea   | area     |      1 |    1 | /players/malitrius/coast/subareas/judge              | malitrius    | #       | malitrius    | #            | default   | 
|    157 |  269 |  121 | /players/malitrius/cyclops/rooms/config.c                           | inra                                          | area     |      1 |    1 | /players/malitrius/cyclops/                          | malitrius    | f       | malitrius    | f            | default   | 
|    158 |  144 |  123 | /players/scrounge/colour/config.c                                   | the riddle of the colours                     | area     |      0 |    1 | /players/scrounge/colour/                            | scrounge     | ?       | scrounge     | ?            | default   | 
|    159 |   69 |  123 | players/rock/mines_castle.c                                         | kobold mines                                  | area     |      0 |    1 | players/rock/mines                                   | rock         | ?       | rock         | ?            | default   | 
|    160 |  462 |  124 | /players/malitrius/troglodytes/config.c                             | troglodytes                                   | area     |      1 |    1 | /players/malitrius/troglodytes/                      | malitrius    | s       | malitrius    | s            | default   | 
|    161 |  386 |  125 | players/jaina/cel/config.c                                          | celestial caverns                             | area     |      0 |    1 | players/jaina/cel/                                   | jaina        | ?       | jaina        | ?            | default   | 
|    162 |  452 |  125 | players/malitrius/coast/config/forest.c                             | creepy forest, savage coast subarea           | area     |      1 |    1 | players/malitrius/coast/subareas/forest              | malitrius    | f       | malitrius    | f            | default   | 
|    416 |   80 |   73 | players/jacinth/playground/config1.c                                | newbie playground                             | area     |      0 |    1 | players/jacinth/playground/                          | jacinth      | ?       | jacinth      | ?            | default   | 
|    164 |   71 |  126 | players/shades/shades_castle.c                                      | brantis                                       | area     |      0 |    1 | players/shades/city                                  | shades       | ?       | shades       | ?            | default   | 
|    415 |  220 |   73 | players/franco/guild/nguild/config/drawbridge.c                     | crimson guild                                 | guild    |      1 |    1 | players/franco/guild/nguild/                         | franco       | =       | franco       | =            | default   | 
|    166 |  286 |  127 | players/kimvais/chateau_road.c                                      | chateau de le bigeaul                         | area     |      0 |    1 | players/kimvais/chateau/                             | kimvais      | ?       | kimvais      | ?            | default   | 
|    314 |   30 |  455 | players/marlor/area/area_config.c                                   | stifsim                                       | area     |      0 |    1 | players/marlor/area                                  | marlor       | ?       | marlor       | ?            | default   | 
|    169 |  205 |  128 | players/zin/areas/kd/room/config.c                                  | knights & dragons                             | area     |      0 |    1 | players/zin/areas/kd                                 | zin          | ?       | zin          | ?            | default   | 
|    170 |  454 |  132 | players/malitrius/coast/config/spiders.c                            | spider cave, savage coast subarea             | area     |      1 |    1 | players/malitrius/coast/subareas/spiders             | malitrius    | d       | malitrius    | d            | default   | 
|    171 |  143 |  134 | players/souc/config/shakil.c                                        | nishapur                                      | area     |      0 |    1 | players/souc/areas/shakil                            | souc         | ?       | souc         | ?            | default   | 
|    414 |  145 |   72 | players/kissarobotti/goblin/goblin.c                                | hairikko forest                               | area     |      0 |    1 | players/kissarobotti/goblin/                         | kissarobotti | ?       | kissarobotti | ?            | default   | 
|    173 |  239 |  134 | players/natasha/dranthrax/connection.c                              | monthy python, quest for the holy grail       | area     |      0 |    1 | players/natasha/dranthrax/rooms                      | dranthrax    | ?       | dranthrax    | ?            | default   | 
|    174 |  120 |  135 | players/finaldey/gateway/interface.c                                | the valley of silence                         | area     |      0 |    1 | players/finaldey/gateway/                            | finaldey     | ?       | finaldey     | ?            | default   | 
|    413 |  123 |   71 | players/shadowjack/realms/scouts/room/scout_clearing.c              | orc scout treehouse                           | area     |      0 |    1 | players/shadowjack/realms/scouts/                    | shadowjack   | ?       | shadowjack   | ?            | default   | 
|    176 |  343 |  137 | players/ikar/ikar_castle.c                                          | ikar                                          | area     |      0 |    1 | players/ikar/rooms/                                  | ikar         | ?       | ikar         | ?            | default   | 
|    495 |  318 |  176 | players/zith/areas/teywaer/well/config.c                            | teywaer well                                  | area     |      1 |    1 | players/zith/areas/teywaer/well/                     | zith         | f       | zith         | f            | default   | 
|    178 |   11 |  138 | players/bj/healer/bj_castle.c                                       | cathedral                                     | area     |      0 |    1 | players/bj/healer/                                   | bj           | ?       | bj           | ?            | default   | 
|    412 |   97 |   64 | players/shadowjack/realms/jarnis/config.c                           | batcity dungeons                              | area     |      0 |    1 | players/shadowjack/realms/jarnis/                    | jarnis       | ?       | shadowjack   | ?            | default   | 
|    411 |  204 |   53 | players/dragoness/Tarmalen/ob/shrine_sr.c                           | tarmalen spring guild                         | guild    |      0 |    1 | players/dragoness/Tarmalen/                          | dragoness    | ?       | dragoness    | ?            | default   | 
|    181 |  274 |  139 | players/ikar/ikar_mine_w.c                                          | kutanakor, west entrance                      | area     |      0 |    1 | players/ikar/mines                                   | ikar         | ?       | ikar         | ?            | default   | 
|    183 |  225 |   13 | players/rock/sunderland.c                                           | sunderland                                    | area     |      0 |    1 | players/rock                                         | rock         | ?       | rock         | ?            | default   | 
|    410 |  214 |   50 | players/dragoness/Spider/rm/spider_river.c                          | spider guild: river entrance                  | guild    |      1 |    1 | players/dragoness/Spider/                            | dragoness    | R       | dragoness    | R            | default   | 
|    409 |  448 |  474 | players/shadowjack/realms/giants/fire/room/fire_config.c            | fire giants                                   | area     |      0 |    1 | players/shadowjack/realms/giants/fire/               | nym          | ?       | shadowjack   | ?            | default   | 
|    186 |  120 |  144 | players/nightbld/solorear/nf/for_conf.c                             | newbie forest                                 | area     |      0 |    1 | players/nightbld/solorear/nf/                        | nightbld     | ?       | nightbld     | ?            | default   | 
|    187 |   25 |  144 | players/shadowjack/realms/karatur/config.c                          | karatur                                       | area     |      0 |    1 | players/shadowjack/realms/karatur/                   | nym          | ?       | shadowjack   | ?            | default   | 
|    481 |  414 |  459 | players/dragoness/Spider/rm/spider_beach.c                          | spider guild, beach exit                      | guild    |      1 |    1 | players/dragoness/Spider/                            | dragoness    | d       | dragoness    | d            | default   | 
|    189 |  295 |  145 | players/ikar/ikar_mine_e.c                                          | kutanakor, east entrance                      | area     |      0 |    1 | players/ikar/mines                                   | ikar         | ?       | ikar         | ?            | default   | 
|    190 |   88 |  111 | players/dragoness/Tarmalen/ob/shrine_au.c                           | tarmalen autumn guild                         | area     |      0 |    1 | players/dragoness/Tarmalen/                          | dragoness    | ?       | dragoness    | ?            | default   | 
|    191 |  151 |  126 | players/madrid/areas/duzmountain/duzelton_config.c                  | duzelton                                      | area     |      0 |    1 | players/madrid/areas/duzmountain/                    | madrid       | ?       | madrid       | ?            | default   | 
|    506 |  439 |  129 | players/grimsh/areas/corabandor/config.c                            | tower of corabandor                           | area     |      0 |    1 | players/grimsh/areas/corabandor                      | grimsh       | ?       | grimsh       | ?            | default   | 
|    193 |  459 |  129 | /players/malitrius/troglodytes/steve_config.c                       | steves hut, troglodyte subarea                | area     |      1 |    1 | /players/malitrius/troglodytes/                      | malitrius    | s       | malitrius    | s            | default   | 
|    194 |   60 |  138 | players/dragoness/Config/village1.c                                 | villager under attack                         | area     |      0 |    1 | players/dragoness/Config                             | dragoness    | ?       | dragoness    | ?            | default   | 
|    196 |  255 |   14 | /players/runeaxe/area/oystria/oystria_config.c                      | oystria                                       | area     |      1 |    1 | /players/runeaxe/area/oystria/                       | runeaxe      | ~       | runeaxe      | ~            | default   | 
|    407 |  113 |   46 | players/melemkor/nship/areas/harbor/harbor_config.c                 | shipyard                                      | guild    |      0 |    1 | players/melemkor/nship/areas/harbor                  | melemkor     | ?       | melemkor     | ?            | default   | 
|    198 |  263 |  150 | players/cyberman/areas/scarlet/newbrooms/castle.c                   | chessboard                                    | area     |      0 |    1 | players/cyberman/areas/scarlet/                      | cyberman     | ?       | cyberman     | ?            | default   | 
|    406 |  388 |  419 | players/poet/rilynttar/rilynttar_south_entrance.c                   | rilynttar south entrance                      | area     |      1 |    1 | players/poet/rilynttar/                              | poet         | =       | poet         | =            | default   | 
|    200 |   77 |  151 | players/juzam/juzam_castle.c                                        | mountain dwarves                              | area     |      1 |    1 | players/juzam/mountain                               | juzam        | v       | juzam        | v            | default   | 
|    201 |  140 |  152 | players/dice/cave/cavemen.c                                         | cavemen                                       | area     |      0 |    1 | players/dice/cave                                    | dice         | ?       | dice         | ?            | default   | 
|    203 |  167 |  155 | players/therp/castle.c                                              | therps castle                                 | area     |      0 |    1 | players/therp                                        | therp        | ?       | therp        | ?            | default   | 
|    204 |  150 |  166 | players/otus/config.c                                               | darkwood                                      | area     |      0 |    1 | players/otus/area/                                   | otus         | ?       | otus         | ?            | default   | 
|    205 |  118 |  168 | players/grimsh/areas/ruins/ent.c                                    | ruins of el deagnoh                           | area     |      0 |    1 | players/grimsh/areas/ruins                           | grimsh       | ?       | grimsh       | ?            | default   | 
|    405 |  391 |  417 | players/poet/rilynttar/rilynttar_east_entrance.c                    | rilynttar east entrance                       | area     |      1 |    1 | players/poet/rilynttar/                              | poet         | =       | poet         | =            | default   | 
|    404 |  385 |  417 | players/poet/rilynttar/rilynttar_west_entrance.c                    | rilynttar west entrance                       | area     |      1 |    1 | players/poet/rilynttar/                              | poet         | =       | poet         | =            | default   | 
|    208 |  192 |  168 | players/perin/perin_castle.c                                        | perins                                        | area     |      0 |    1 | players/perin/                                       | perin        | ?       | perin        | ?            | default   | 
|    209 |  278 |   16 | players/runeaxe/area/plakhstan/plakhconfig.c                        | plakhstan                                     | area     |      1 |    1 | players/runeaxe/area/plakhstan/                      | runeaxe      | F       | runeaxe      | F            | default   | 
|    211 |  266 |  175 | players/sirdar/areas/twisted_tower/room/config.c                    | twisted tower                                 | area     |      0 |    1 | players/sirdar/areas/twisted_tower/                  | sirdar       | ?       | sirdar       | ?            | default   | 
|    212 |   28 |  176 | players/runeaxe/area/frag/fragconfig.c                              | fraggle village                               | area     |      0 |    1 | players/runeaxe/area/frag/                           | runeaxe      | ?       | runeaxe      | ?            | default   | 
|    213 |  289 |  178 | /players/yog/warlock/warlock_config.c                               | the warlock conclave                          | area     |      0 |    1 | /players/yog/warlock/                                | yog          | ?       | yog          | ?            | default   | 
|    214 |  280 |  180 | players/elwood/caves/caves_config.c                                 | caves of orac                                 | area     |      0 |    1 | players/elwood/caves/                                | elwood       | ?       | elwood       | ?            | default   | 
|    403 |  197 |  418 | players/shadowjack/realms/giants/hill/room/hill_config.c            | hill giants                                   | area     |      0 |    1 | players/shadowjack/realms/giants/hill/               | nym          | ?       | shadowjack   | ?            | default   | 
|    216 |  251 |  183 | players/grimsh/areas/warzone/hq1.c                                  | hq1, warzone subarea                          | area     |      1 |    1 | players/grimsh/areas/warzone/                        | grimsh       | v       | grimsh       | v            | default   | 
|    217 |  132 |  186 | players/zilch/foxhunt_castle.c                                      | foxhunt                                       | area     |      0 |    1 | lib/event/events/foxhunt/                            | zilch        | ?       | zilch        | ?            | default   | 
|    218 |  251 |  186 | players/grimsh/areas/warzone/camp1.c                                | camp1, warzone subarea                        | area     |      1 |    1 | players/grimsh/areas/warzone/                        | grimsh       | v       | grimsh       | v            | default   | 
|    219 |  252 |  188 | players/grimsh/areas/warzone/main.c                                 | warzone area                                  | area     |      1 |    1 | players/grimsh/areas/warzone/                        | grimsh       | v       | grimsh       | v            | default   | 
|    220 |  253 |  190 | players/grimsh/areas/warzone/camp2.c                                | camp2, warzone subarea                        | area     |      1 |    1 | players/grimsh/areas/warzone/                        | grimsh       | v       | grimsh       | v            | default   | 
|    221 |  412 |  190 | players/zin/areas/lp/room/config.c                                  | the lost pyramid                              | area     |      0 |    1 | players/zin/areas/lp/                                | zin          | ?       | zin          | ?            | default   | 
|    222 |  252 |  192 | players/grimsh/areas/warzone/hq2.c                                  | hq2, warzone subarea                          | area     |      1 |    1 | players/grimsh/areas/warzone/                        | grimsh       | v       | grimsh       | v            | default   | 
|    223 |  137 |  200 | players/grimsh/areas/elements/ent.c                                 | elements                                      | area     |      0 |    1 | players/grimsh/areas/elements/                       | grimsh       | ?       | grimsh       | ?            | default   | 
|    224 |  345 |  200 | players/alannah/alannah_castle.c                                    | snowy peak                                    | area     |      0 |    1 | players/alannah/                                     | alannah      | ?       | alannah      | ?            | default   | 
|    225 |  289 |  206 | players/runeaxe/area/coc/cocconfig.c                                | caverns of chaos                              | area     |      0 |    1 | players/runeaxe/area/coc/                            | runeaxe      | ?       | runeaxe      | ?            | default   | 
|    402 |  382 |   37 | nguild/guild/nun/convent/room/mountain_y37x382.c                    | nun guild mountain entrance                   | guild    |      1 |    1 | nguild/guild/nun/                                    | zin          | f       | zin          | f            | default   | 
|    227 |  191 |  208 | players/souc/config/saru.c                                          | saru                                          | area     |      0 |    1 | players/souc/areas/saru/                             | souc         | ?       | souc         | ?            | default   | 
|    228 |  160 |  215 | players/blitzer/areas/well/controller.c                             | well                                          | area     |      0 |    1 | players/blitzer/areas/well/                          | blitzer      | ?       | blitzer      | ?            | default   | 
|    229 |   81 |  219 | players/plura/plura_castle.c                                        | pluras castle                                 | area     |      0 |    1 | players/plura/                                       | plura        | ?       | plura        | ?            | default   | 
|    230 |  236 |  220 | players/zoso/areas/caverns/config.c                                 | caverns of the undying                        | area     |      1 |    1 | players/zoso/areas/caverns/                          | zoso         | s       | zoso         | s            | default   | 
|    231 |  324 |  224 | players/aarugotti/areas/tower/config.c                              | tower of the accursed                         | area     |      0 |    1 | players/aarugotti/areas/tower/                       | aarugotti    | ?       | aarugotti    | ?            | default   | 
|    232 |  384 |  224 | players/aarugotti/areas/ka/config.c                                 | kalevala                                      | area     |      0 |    1 | players/aarugotti/areas/ka/                          | aarugotti    | ?       | aarugotti    | ?            | default   | 
|    233 |  238 |  231 | /players/amarth/c/inn.c                                             | inn of the four winds                         | area     |      0 |    1 | players/amarth/inn                                   | amarth       | ?       | amarth       | ?            | default   | 
|    234 |  224 |   23 | players/fizzl/areas/cevi_village/outworld_config.c                  | cevi village                                  | area     |      0 |    1 | players/fizzl/areas/cevi_village/                    | fizzl        | ?       | fizzl        | ?            | default   | 
|    235 |   76 |  243 | players/pring/halls_of_dead/hodentry.c                              | halls of the dead                             | area     |      0 |    1 | players/pring/halls_of_dead/                         | pring        | ?       | pring        | ?            | default   | 
|    236 |  343 |  247 | players/shardik/converted/jessey/conf.c                             | hell                                          | area     |      0 |    1 | players/shardik/converted/jessey/                    | jessey       | ?       | jessey       | ?            | default   | 
