
<<< Log from mannerheim.cs.hut.fi started maaliskuu 31, 2004, 18:38:18 >>>
tcost train int from 10 to 11                                                                
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 26 to 27 would cost 3 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 27 to 28 would cost 3 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 28 to 29 would cost 3 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 29 to 30 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 30 to 31 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 31 to 32 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 32 to 33 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 33 to 34 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 34 to 35 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 35 to 36 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 36 to 37 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 37 to 38 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 38 to 39 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 39 to 40 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 40 to 41 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 41 to 42 would cost 4 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 42 to 43 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 43 to 44 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 44 to 45 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 45 to 46 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 46 to 47 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 47 to 48 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 48 to 49 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 49 to 50 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 50 to 51 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 51 to 52 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 52 to 53 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 53 to 54 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 54 to 55 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 55 to 56 would cost 5 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 56 to 57 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 57 to 58 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 58 to 59 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 59 to 60 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 60 to 61 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 61 to 62 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 62 to 63 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 63 to 64 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 64 to 65 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 65 to 66 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 66 to 67 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 67 to 68 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 68 to 69 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 69 to 70 would cost 6 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 70 to 71 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 71 to 72 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 72 to 73 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 73 to 74 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 74 to 75 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 75 to 76 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 76 to 77 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 77 to 78 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 78 to 79 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 79 to 80 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 80 to 81 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 81 to 82 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 82 to 83 would cost 7 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 83 to 84 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 84 to 85 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 85 to 86 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 86 to 87 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 87 to 88 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 88 to 89 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 89 to 90 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 90 to 91 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 91 to 92 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 92 to 93 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 93 to 94 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 94 to 95 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 95 to 96 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 96 to 97 would cost 8 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 97 to 98 would cost 9 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 98 to 99 would cost 9 training points.                                     
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 99 to 100 would cost 9 training points.                                    
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 100 to 101 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 101 to 102 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 102 to 103 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 103 to 104 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 104 to 105 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 105 to 106 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 106 to 107 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 107 to 108 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 108 to 109 would cost 9 training points.                                   
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 109 to 110 would cost 11 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 110 to 111 would cost 13 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 111 to 112 would cost 13 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 112 to 113 would cost 14 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 113 to 114 would cost 14 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 114 to 115 would cost 15 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 115 to 116 would cost 16 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 116 to 117 would cost 17 training points.                                  
-=[ Hp:387/387 Sp:1271/1271 Ep:247/247 Exp:56822 Cash:50 ]=-                                 
Kg: 0 Al: Aveallis's gift to mankind >                                                       
Training int from 117 to 118 would cost 18 training points.                                  
